web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576031356-294","https://losestudiantes.co/","Maria Argenis Bonilla GomezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/maria-argenis-bonilla-gomez","Demasiado crack, sabe muchísimo y lo transmite súper bien, muuuuy buena persona, es una profesora exigente pero coherente, es decir, exige lo que ha enseñado, incita al análisis y aplicación de los conocimientos que da, es muy buena, 100% recomendada.Pros: - Muy crack
- Sabe mucho
- Explica excelente","5"
"1576031363-295","https://losestudiantes.co/","Felipe Sarmiento SalazarBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/felipe-sarmiento-salazar","Pros: Puedes dejar la definitivas bastante alta, los parciales son muy fáciles y da bastantes oportunidades de dejar la definitiva altaCons: Aveces las clases son muy lentas","3"
"1576031622-366","https://losestudiantes.co/","Dolors Armenteras PascualBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/dolors-armenteras-pascual","A la profesora le encanta el tema que enseña y es muy apasionada en sus clases, sin embargo es un poco fea la forma en que se dirige a los estudiantes cuando se le formula alguna pregunta. Pero en general es muy buena, califica lo que ha enseñado, propone actividades que refuerzan lo aprendido en clase y sugiere diferentes lecturas complementarias.","5"
"1576031615-364","https://losestudiantes.co/","Alexis Jaramillo JustinicoBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/alexis-jaramillo-justinico","Alexis sabe lo que dice y es de los pocos profesores que le dan una visión crìtica al aprendizaje. No es como otros que alaban su materia solo en lo académico y no hacen nada social y político. Me inspiró a crear un proyecto y a estudiar Geologìa como segunda carrera. Pros: Dominio de los temas.
- Análisis crítico de los temas.
' Regala punticos para no cagarse tanto el parcial en base a preguntas de conocimiento.Cons: Tiene parciales que son mucho de memoria y transcribir el texto literal en una hoja.","5"
"1576031370-297","https://losestudiantes.co/","Luis Martin Caballero RuedaBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/luis-martin-caballero-rueda","El docente tiene una larga experiencia en las diferentes aplicaciones de la fisiología vegetal, rescatando por lo enseñado aquellas asociadas al campo agrícola. En las clases fue evidente el amplio conocimiento que tiene en esta área y lo vincula constantemente con el impacto social que esto conlleva. El curso con él puede ser apropiado para estudi...
Leer más...","4"
"1576031528-347","https://losestudiantes.co/","Xavier Marquinez CasasBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/xavier-marquinez-casas","Domina los temas de la clase con una facilidad contundente. La pasión que siente por las plantas es contagiosa. Sus explicaciones son muy claras y en los parciales no pregunta cosas descabelladas.Pros: Elabora aulas virtuales en el Moodle que son muy didácticas e interesantes.

Sus libros de la serie ""Apuntes de clase"" son peleadísimos.Cons: Habla con poco volumen de voz. Es necesario hacerse en las primeras filas para no perderse la explicación.","5"
"1576031421-317","https://losestudiantes.co/","Gabriel Hernando Guillot MonroyBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/gabriel-hernando-guillot-monroy","El profesor tiene gran conocimiento del modelamiento de sistemas, pero no es capaz de transmitir tal cosa a sus estudiantes. Dicta unas clases que generan mucho sueño y no motiva al curso al desarrollo de las actividades extra que propone. Y al final la nota no es muy diciente, porque pone cualquier número en la planilla del SIA.Pros: Si uno lo busca fuera de clase logra aprender mucho más de lo que enseña en el horario establecido por el SIA.","4"
"1576031622-365","https://losestudiantes.co/","Dolors Armenteras PascualBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/dolors-armenteras-pascual","La profesora sabe mucho, pero es dura para calificar. Se destaca que enseña muy bien los tópicos contenidos en el curso, deja varios talleres o trabajos útiles para completar el tema, además de las prácticas de campo que son realmente complementarias. Sin embargo, se dirige un poco duro a los estudiantes que tienen dudas en algún punto.","4.5"
"1576031421-319","https://losestudiantes.co/","Gabriel Hernando Guillot MonroyBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/gabriel-hernando-guillot-monroy","El profesor es un experto en lo que enseña, pero tiene un grave problema al momento de transmitir eso a sus estudiantes, ya que habla pasito, despacio, sin seguir un hilo y hace dar mucho sueño en clase. Aparte es muy desorganizado con las notas, ya que no revisa nada de lo que uno entrega y pone la nota que le inspire el estudiante al momento de calificar.Pros: Sabe bastante.Cons: Hace dar mucho sueño y no sabe explicar en clase.","4"
"1576031902-424","https://losestudiantes.co/","Camilo Bernardo Garcia RamirezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/camilo-bernardo-garcia-ramirez","Explica los temas apoyandose de diapositivas, sus explicaciones son medianamente claras, la clase no es difícil, se puede dejar en 5, las evaluaciones son relativamente fáciles, pero lo que se aprende no es mucho. Pros: Amable y atiende a las preguntas.Cons: Explica temas y no los profundiza haciendo que sea una simple explicación.","4"
"1576031484-326","https://losestudiantes.co/","Hector Julio Fierro MoralesEstudios Ambientales","https://losestudiantes.co/universidad-nacional/estudios-ambientales/profesores/hector-julio-fierro-morales","Es un profesor comprometido con la enseñanza, sus clases son siempre muy dinámicas y enfocadas a problemáticas en el país. Siempre está dispuesto a recibir dudas o consultas en tiempo extraclase. Exige bastante en el trabajo de investigación, por lo que se recomienda recopilar toda la información y comenzar a analizarla lo más antes posible.","4.8"
"1576031421-313","https://losestudiantes.co/","Gabriel Hernando Guillot MonroyBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/gabriel-hernando-guillot-monroy","No se aprende nada e inventa las notas. Cero recomendado","1.7"
"1576031327-285","https://losestudiantes.co/","Miguel Angel Gamboa GaitanBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/miguel-angel-gamboa-gaitan","Es el mejor profe de plantas,és muy amable si tienes alguna duda te colabora a resolverla.
Pros: Explica muy bien.","5"
"1576031313-279","https://losestudiantes.co/","Clara Ines Orozco PardoBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/clara-ines-orozco-pardo","En botánica no se extiende demasiado en las clases (teniendo en cuenta que los temas son muy amplios). Se preocupa por resolver dudas tanto dentro como fuera de la clasePros: Los exámenes son muy trabajables Cons: Es impuntual y algo cascarrabias cuando uno no sabe responder en el laboratorio","4.6"
"1576031520-341","https://losestudiantes.co/","Enrrique Zerda OrdonezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/enrrique-zerda-ordonez","El profesor sabe bastante sobre el comportamiento animal y es grato recibir sus exposiciones del tema. La metodología con él es el desarrollo de un examen parcial relacionado con lo que ha enseñado, y la exposición de un artículo asignado sobre algún tema asociado. El docente sabe transmitir sus conocimientos de buena manera y no es de poner malas ...
Leer más...","4"
"1576031615-361","https://losestudiantes.co/","Alexis Jaramillo JustinicoBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/alexis-jaramillo-justinico","Muy buen profesor, apasionado por lo su trabajo y explica muy bien,no sus clases son dinámicas y entretenidas.","4"
"1576031421-311","https://losestudiantes.co/","Gabriel Hernando Guillot MonroyBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/gabriel-hernando-guillot-monroy","Cuando se ve clase con este profesor hay que tener claro que el método que este usa en su clase es completamente diferente al de otras clases, brinda elementos para dirigir al estudiante pero recae sobre este aprender a consultar información e implementarla en las actividades del curso. Aconsejo no subestimarlo con que ""nunca revisa lo que califica"" e intentar aprender hasta de los comentarios casuales que hace en clase. Pros: Metodología de enseñanza diferente","4.5"
"1576031513-334","https://losestudiantes.co/","Orlando Rivera DiazBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/orlando-rivera-diaz","Buena disposición para enseñar, domina muy bien los temas y es claro. Siempre está dispuesto a explicar si tienes dudas y sus trabajos son bien pensados. Se toma el trabajo de leer y evaluar objetivamente.Pros: Explica muy bien, es objetivo, sus evaluaciones son pertinentes y se aprende mucho","5"
"1576031887-421","https://losestudiantes.co/","Rodulfo Ospina TorresBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/rodulfo-ospina-torres","Se nota que el profesor tiene experiencia en lo que enseña y que ha trabajado por mucho tiempo en la temática expuesta, además de que le apasiona todo esto. Sin embargo, llegaba tarde muchas veces a clase, no seguía el hilo de la clase y tocaba presionarlo para la entrega de notas.Pros: Sabe mucho y le gusta enseñar.Cons: Llega tarde y se le pierden las notas.","4"
"1576031658-379","https://losestudiantes.co/","Edgar Ernesto Camero RubioBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/edgar-ernesto-camero-rubio","Me me gusto mucho su metodología. Como hubo paro se corrió el calendario y cuando volvimos a entrar no dicto las clases que faltaban, dejo una mano de copias y se lavo las manos. A parte en el parcial me surgió una duda en cuanto el procedimiento, le pregunte y me respondió lo que se le dio la gana(ni me puso cuidado). Como era de esperar me quedo mal hechos unos puntos.  Cons: -Entrega tarde las definitivas 
-No es nada amable.","2"
"1576031449-322","https://losestudiantes.co/","Adriana Rocio Jerez MartinezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/adriana-rocio-jerez-martinez","Pros: Explica muy bien sobretodo en laboratorio. Cons: Sus parciales pueden ser un poco confusos.","4"
"1576031320-283","https://losestudiantes.co/","Carlos Eduardo Sarmiento MonroyBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/carlos-eduardo-sarmiento-monroy","Explica bien trata de relacionarse con los estudiantes y trata de generar incógnita durante el desarrollo de la  clase, pero  es un poco aburrida.","2.9"
"1576031550-353","https://losestudiantes.co/","Maria Del Pilar Gomez CorreaBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/maria-del-pilar-gomez-correa","La profesora es muy bella persona, de modo que llega a sus estudiantes con amabilidad y resuelve de buena forma cualquier duda que surja en la clase. Además sabe mucho, por el largo trayecto que tiene en su carrera y entonces tiene un amplio conocimiento para compartir con sus estudiantes. El tema es bastante complicado, pero ella se hace entender.Pros: Es un amor de persona.","5"
"1576031844-413","https://losestudiantes.co/","Carmen Reyes BlandonBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/carmen-reyes-blandon","Es una profesora que espera mucho de los estudiantes, por lo que muchos no la aprecian. Es una docente muy chevere, facilita información y te escucha si necesitas hablar de cualquier tema.Pros: Da material complementario, incentiva a escribir apropiadamente, los parciales cubren todo el tema por lo que obliga a los estudiantes a estudiar más.Cons: Sentí que a veces era poco flexible al discutir de temas academicosde.","4.1"
"1576031801-405","https://losestudiantes.co/","Fernando Fernandez CastiblancoBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/fernando-fernandez-castiblanco","Bueno, esta materia se dicta de a 4, son 4 grandes que dictan esta materia y la dictan de una manera muy evolucionada. El primer corte es el más narrativo, más histórico y literario, este profesor tiene una manera de abrebocas perfecto, deja implantada la semilla de profundización y quiere que sigamos con la materia, brinda un material ideal y hace reflexionar acerca de qué queremos ser como científicos y biólogos, una delicia de clase. Una delicia...Todos los cortes se conectan, así que preste mucho atención desde yaPros: -Muy amable y literario
- Desea que sus estudiantes aprendan y exploren más allá
-Le encanta que sus estudiantes piensen y reflexionenCons: -Parciales muy pequeños y un poco cascareros.","5"
"1576031644-375","https://losestudiantes.co/","Carlos Alberto Parra OsorioBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/carlos-alberto-parra-osorio","El nivel 2 de la materia de Evolutiva. Este tema es un poco más complicado, pero la curva de dificultad sigue siendo estable, este profesor conoce bastante el tema de evolución de plantas, hongos que hace que se profundice un poco más. La nomenclatura es una habilidad y técnica que se aprende y sirve de aquí hasta toda la carrera.Pros: Muy laxo para calificar
-Muy calmado, paciente y amable con los estudiantes
- Perfecto para querer profundizar de plantas y hongosCons: Puede que no parezca, pero aveces parece un poco nervioso.","5"
"1576031952-430","https://losestudiantes.co/","Ernesto Javier Puertas DellepianesBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/ernesto-javier-puertas-dellepianes","Profesor de ecología, maneja muy bien los temas, tiene ejemplos muy prácticos para explicar Pros: Maneja muy bien los temas que explica, es lúdico, deja talleres y lecturas guías para el parcial 
Cons: Mete mucha filosofía a sus temas y tiende a volverse monótono","5"
"1576031356-293","https://losestudiantes.co/","Maria Argenis Bonilla GomezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/maria-argenis-bonilla-gomez","Clases Tortuosas. Exige puntualidad de forma irracional, dá ejemplos extensísmos e inecesarios, los conocimientos impartidos son poco claros y entrega las notas fuera de los plazos estipulados por el reglamento. NO maneja temas distintos a los de la materia que dicta.Cons: -Mala persona
-Exige puntualidad de forma irracional.
-Es rencorosa con lo estudiantes que le caen mal
-No entrega calificaciones dentro de los plazos establecidos.","1.5"
"1576031520-339","https://losestudiantes.co/","Enrrique Zerda OrdonezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/enrrique-zerda-ordonez","Me gustó mucho este curso porque exponía de una forma interesante las bases biológicas del comportamiento animal, considerando el hecho de que los seres humanos somos una especie más. La metodología era que en cada clase se dedicaba una hora a ver un vídeo asociado a la temática del día, luego durante una hora el profesor exponía dicho tema y al fi...
Leer más...Pros: Metodología didáctica.","4"
"1576031808-406","https://losestudiantes.co/","Yih Wen FungBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/yih-wen-fung","Pros: Pronuncia muy bien al hablar por lo que explica muy bien.Cons: Los parciales pueden ser un poco difíciles.","4.6"
"1576031299-277","https://losestudiantes.co/","Jimena Sanchez NievesBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/jimena-sanchez-nieves","Excelente profesora, explica bien los temas, se puede preguntar con tranquilidad, responde cualquier tipo de duda, se esfuerza porque el estudiante entienda los conceptos de las clases. Muy buena gente dentro y fuera de clases.Pros: - sabe mucho de los temas
- explica bien
- siempre dedicada a ayudar al estudianteCons: - no es muy concreta
- puede decir cosas que no son muy necesarias","4.8"
"1576031729-394","https://losestudiantes.co/","Julieta TroncosoBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/julieta-troncoso","Fue la segunda profesora (Modulo II), es una persona muy linda (en los dos sentidos). Es mamona con la cantidad de diapositivas que maneja, pero con los comentarios pasados de vez en cuando que ella hace lo mantiene a uno despierto en un auditorio tan feo como el de biología. Si pudiera reducir el grupo de estudiantes que tiene a su cargo, creería que daría una mejor metodología, o eso vi cuando le pedía asesoría personalizada Pros: - Da bien los temas
- El entusiasmo con el que los da para lo que lleva trabajando en ese campo, es genial!Cons: - Tiene comentarios un poco pasados.
- Es fanática de las diapositivas","4.2"
"1576031342-291","https://losestudiantes.co/","William Usaquen MartinezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/william-usaquen-martinez","El profesor tiene amplios conocimientos en genética de poblaciones, pero su mal carácter hace difícil trabajar con el. Sus comentarios sobre el trabajo o desempeño de un estudiante pueden no tener fundamento en aspectos académicos. No recomendado como director de tesis.Cons: Lastimosamente es una persona agresiva, con reacciones muy violentas.","1.5"
"1576031587-357","https://losestudiantes.co/","Luis Fernando Garcia PinzonBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/luis-fernando-garcia-pinzon","Las clases son super buenas, algunos temas son super aburridisimos pero el trata de ponerle emoción. Los parciales son suaves, opcion múltiple y una con una línea. Eso si, pone trabajos (no tan largos) cada 8 días, 2  a la semana, pero son sencillos.Cons: Algunos temas son aburridisimos","4.5"
"1576031630-368","https://losestudiantes.co/","Mary Ruth Garcia CondeBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/mary-ruth-garcia-conde","Sus clase son demasiado rígidas en cuanto a la metodología de ellas, suele ser una profesora que se apoya de mala manera en el uso de las diapositivas, sin embargo la mayoría de la nota recae en los análisis, trabajos y talleres que se realizan y llevándola de buena gana es más fácil evitar el conflicto","3.5"
"1576031615-363","https://losestudiantes.co/","Alexis Jaramillo JustinicoBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/alexis-jaramillo-justinico","Muy buen profesor, apasionado por la materia que enseña, trae a las clases ejemplos de lo visto en la teoría y da espacio para participar y ganar puntos útiles en los parciales para los que hay que estudiarle y leerle mucho, pero que se ganan. Definitivamente se aprende bastante en su clase.Pros: - Apasionado
- Buen pedagogo
- Da puntos por participaciónCons: - Parciales complejos pero pasables","5"
"1576031513-333","https://losestudiantes.co/","Orlando Rivera DiazBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/orlando-rivera-diaz","Excelente profesor, tiene un humor bien particular, sus clases son concretas, hay que estudiar para sus parciales, especialmente los prácticas, porque pone a prueba cada uno de los términos enseñados.","4.7"
"1576031637-373","https://losestudiantes.co/","Silvio Zuluaga RamirezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/silvio-zuluaga-ramirez","Nos dio el Modulo III del curso, es malo dando temas, no se que tendrá pero logra que uno pierda el hilo y el interés muy rápido en clase. No a merita ponerle mucho cuidado pues manda las diapositivas o delega el trabajo a sus monitores, los exámenes que el hace son demasiado fáciles pero uno queda sin el sabor de haber aprendido algo Pros: - Fácil pasar con élCons: - No saber dar una clase
- Aveces se pone un poco canson con su pesimismo","2.4"
"1576031895-423","https://losestudiantes.co/","German Domingo Amat GarciaBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/german-domingo-amat-garcia","Pros: Se esfuerza para que los estudiantes tengan interés por la claseCons: Las clases son muy aburridas y eternas. Los parciales son difíciles.","3"
"1576031658-384","https://losestudiantes.co/","Edgar Ernesto Camero RubioBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/edgar-ernesto-camero-rubio","Profesor de Biología General, módulo Biología de Organismos. El docente domina muy bien los temas, sabe mucho, y motiva a consultar por fuera de la clase. Los ejemplos que da en sus explicaciones son muy apropiados y fáciles de entender. Sin embargo, se molesta un poco cuando se le hacen preguntas relacionadas con el contenido del módulo. Pros: -Parcial justo (ni muy fácil, ni muy complicado. Pero hay que estudiar). 
-Sabe mucho de los temas. 
-No se queda sólo en diapositivas Muestra vídeos y deja lecturas interesantes. 
Cons: -No muy amable. 
-Poco receptivo ante dudas e inquietudes.","4.2"
"1576031651-378","https://losestudiantes.co/","Pedro Sanchez PalominoBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/pedro-sanchez-palomino","Muy buen profesor,és muy amable si tienes alguna duda te la resuelve.
Explica muy bien los temas,aunque a veces los repite.","4.8"
"1576031644-374","https://losestudiantes.co/","Carlos Alberto Parra OsorioBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/carlos-alberto-parra-osorio","Pros: Explica bien y parciales son relativamente fáciles. Cons: Es de mucha memoria.","4"
"1576031484-329","https://losestudiantes.co/","Hector Julio Fierro MoralesEstudios Ambientales","https://losestudiantes.co/universidad-nacional/estudios-ambientales/profesores/hector-julio-fierro-morales","Excelente profesor, muy dedicado. Nunca se va a aburrir en sus clases, explica todo de manera muy clara. Realmente se interesa porque los estudiantes aprendan. Pero así como enseña exige, sus parciales son bastante largos y el proyecto investigativo que deja es de bastante trabajo.","5"
"1576031651-377","https://losestudiantes.co/","Pedro Sanchez PalominoBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/pedro-sanchez-palomino","Explica bien y resuelve las dudas que se plantean en la clase. Los talleres propuestos son buenas herramientas para entender los temas. Cons: Las clases son lentas.","4"
"1576031644-376","https://losestudiantes.co/","Carlos Alberto Parra OsorioBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/carlos-alberto-parra-osorio","El profesor sabe bastante y es muy amable con sus estudiantes, pero a la hora de dar la clase no se despega de unos apuntes que lleva en la mano. Sé que no es así, pero se muestra como si no dominara el tema. Fuera de esto es muy bueno, es abierto a interrogantes y propone actividades complementarias al curso.","4.5"
"1576031729-392","https://losestudiantes.co/","Julieta TroncosoBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/julieta-troncoso","La profesora sabe muchísimo de neurociencias, y se nota que le gusta enseñar todo ese conocimiento acumulado a sus estudiantes. Explica los temas con mucho interés, para que todos aprendan de la mejor manera. Sin embargo, en las exposiciones se notaba que tenía preferencia por los hombres a la hora de calificar.","5"
"1576031558-354","https://losestudiantes.co/","Joao Victor Muñoz DuranBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/joao-victor-mu%C3%B1oz-duran","Este profesor es un excelencia. Un respiro del agitado semestre que hace que se sienta un ambiente crítico y reflexivo. Un experto en la materia de ecología evolutiva, para este nivel 3 la dificultad incrementa pero el profesor hace que la curva de la dificultad no sea tan prominente, otro de estos titanes de la materiaPros: Muy dinámico, entretenido y versátil
-Muy fresco para calificar, no se siente terror en la materia
-Muy entretenida la materia 
- Hace la clase muy críticaCons: - Se demora mucho en calificar
- Aveces disperso","5"
"1576031520-337","https://losestudiantes.co/","Enrrique Zerda OrdonezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/enrrique-zerda-ordonez","Es un muy buen profesor, se nota el gusto por el tema, la experiencia y el manejo que tiene del mismo. Sus clases son dinámicas, muy habladas pero con temas muy interesantes. Da consejos para el cuidado de los animales y demás, que son interesantes y hacen reflexionar.","4.2"
"1576031421-318","https://losestudiantes.co/","Gabriel Hernando Guillot MonroyBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/gabriel-hernando-guillot-monroy","El profesor en clase casi nunca explica algo, y si lo hace se desvía mucho del tema y al final no se le entiende nada. Pero en la salida de campo se le despierta el alma docente, porque ahí sí transmite un montón de conocimiento que guarda en su cerebro. Es una lástima que en el aula no se aprenda prácticamente nada con él.Pros: Es muy bueno en campo.Cons: No aporta gran cosa en las clases teóricas.","4"
"1576031902-425","https://losestudiantes.co/","Camilo Bernardo Garcia RamirezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/camilo-bernardo-garcia-ramirez","Pésimo profesor. En las clases teóricas utilizaba unas diapositivas mal diseñadas en todo sentido: no se pueden leer bien porque pone caracteres claros sobre fondos claros y oscuros sobre fondos oscuros; además presenta estudios muy antiguos, no por falta de estudios sino porque no lleva a clase actualizados los temas. Por otra parte, en clase comenta varias cosas que se consideran erróneas desde las bases de la biología, como si hubiese obtenido el título en un paquete de papas. Así mismo, a la hora de calificar exámenes y exposiciones, le pone a uno fallas cuando él es quien está equivocado; y muchas fallas porque le gusta poner notas malas. Y en la parte de campo no hacía nada más que broncearse. Qué lástima que haga parte de la planta docente de la UN.Cons: No lo recomiendo en absoluto.","1"
"1576031630-370","https://losestudiantes.co/","Mary Ruth Garcia CondeBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/mary-ruth-garcia-conde","La profesora no prepara las clases previamente; las clases se basan en una lectura de diapositivas, y suele confundirse en la explicación de algunas temas. Aún así la materia se pasa muy fácil ya que en la nota definitiva tienen mayor peso los talleres que ella sube en la plataforma Dropbox.Pros: El mayor peso de la nota recae en los talleres que ella deja.Cons: No es recomendable entrar en un conflicto con ella, ya que, aunque no genere reportes académicos ni nada por el estilo, si realiza comentarios en clase que no la hacen para nada amena.","1.5"
"1576031658-385","https://losestudiantes.co/","Edgar Ernesto Camero RubioBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/edgar-ernesto-camero-rubio","El profesor sabe bastante y explica muy bien, pero no tiene un buen trato hacia sus estudiantes. Me llevé el mal recuerdo de hacerle preguntas en el laboratorio y recibir una burla frente a todo el curso. Vi la materia en primer semestre y él esperaba que tuviera conocimiento de mitad de carrera; fue realmente desagradable. Cabe resaltar que ese ti...
Leer más...","3"
"1576031520-338","https://losestudiantes.co/","Enrrique Zerda OrdonezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/enrrique-zerda-ordonez","Cuando cursé esta materia el curso consistía en la enseñanza de las temáticas asociadas y en el desarrollo de prácticas de campo cada dos semanas, con el correspondiente análisis en informes grupales tipo artículo. Resalto de la materia los trabajos prácticos regulares, ya que con estos era posible afianzar lo que se enseñaba en clase.

(La nota no es reflejo del profesor, porque entonces yo estaba pasando por un problema que no me permitía concentrarme en la academia).Cons: El contenido temático se encontraba todo en un libro de ""notas de clase"" en el CyT.","4"
"1576031520-342","https://losestudiantes.co/","Enrrique Zerda OrdonezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/enrrique-zerda-ordonez","Me gustó mucho este curso porque exponía de una forma interesante las bases biológicas del comportamiento animal, considerando el hecho de que los seres humanos somos una especie más. La metodología era que en cada clase se dedicaba una hora a ver un vídeo asociado a la temática del día, luego durante una hora el profesor exponía dicho tema y al final todos nos debíamos reunir en grupos para hacer un debate sobre lo enseñado en clase y se debía presentar un acta de la discusión desarrollada.Pros: Metodología didáctica.","4"
"1576031377-299","https://losestudiantes.co/","Diego Alonso Giraldo CañasBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/diego-alonso-giraldo-ca%C3%B1as","Pros: Explica bien y es muy querido con los estudiantes. Cons: No aprendes tanto si no le metes mucho esfuerzo","4.5"
"1576031615-360","https://losestudiantes.co/","Alexis Jaramillo JustinicoBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/alexis-jaramillo-justinico","Tiene un buen manejo de la voz para explicar los temas de forma dinámica, eso lo mantiene a uno atento, sin embargo comete algunas imprecisiones a la hora de explicar cosas concretas. Parece que no actualiza el material de la clase lo que a veces puede desanimar, sin embargo da elementos para aprender mucho por cuenta propia.  Pros: Dinámica en claseCons: Imprecisiones","3.7"
"1576031349-292","https://losestudiantes.co/","Carlos Arturo Clavijo RamirezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/carlos-arturo-clavijo-ramirez","Pros: Explica bien y se detiene si algún estudiante no entendió algo. Cons: Sus parciales son un poco difíciles.","4"
"1576031865-419","https://losestudiantes.co/","Fagua Virginia Alvarez FlorezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/fagua-virginia-alvarez-florez","Esta profesora es una conocedora del tema de Fitohormonas, para nadie es un secreto. En cuanto a la materia de plantas, trata muy bien de introducir el tema, y es preciso para ello. Explica bien, en cuanto a los demás temas no es la mejor explicando pero hace un esfuerzo. Propone actividades creativas.","4.1"
"1576031615-362","https://losestudiantes.co/","Alexis Jaramillo JustinicoBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/alexis-jaramillo-justinico","Buen profesor, apasionado al estilo paisa, habla fuerte, claro. Se nota que sabe de temas relacionados con geociencias, astronomia y ciencias de la tiera en general. A veces comete errores en cuanto a terminología refiere, nombres de autores, hechos científicos, puede ser parte de su pedagogía o en realidad improvisa las clase a ese punto. (el que no sepa se cree el dato)Pros: Mucho conocimiento en Ciencia de la TierraCons: Errores cuando cita hechos científicos","3"
"1576031384-301","https://losestudiantes.co/","Hector Anibal Campos MososBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/hector-anibal-campos-mosos","Nos dio el Modulo I y la introducción al curso. Anibal tiene una energía sin igual, el no pone tanto empeño en hacer diapositivas como en dar una clase más orientada a usarlas solo como ayuda visual. Las evaluaciones que el hace y alguno que otro quiz que pedía lo mantenían a uno en sintonizado, pero nunca fueron cosa de otro mundo Pros: - Siembra en uno el interés por la biología
- Se le entiende todo Cons: - Los quices sorpresa","5"
"1576031658-386","https://losestudiantes.co/","Edgar Ernesto Camero RubioBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/edgar-ernesto-camero-rubio","El profesor sabe bastante y explica muy bien, pero no tiene un buen trato hacia sus estudiantes. Me llevé el mal recuerdo de hacerle preguntas en el laboratorio y recibir una burla frente a todo el curso. Vi la materia en primer semestre y él esperaba que tuviera conocimiento de mitad de carrera; fue realmente desagradable. Cabe resaltar que ese tipo de cosas sucedían regularmente con cualquier estudiante.","3"
"1576031506-331","https://losestudiantes.co/","Edwin Acosta VirguezBiología","https://losestudiantes.co/universidad-nacional/biologia/profesores/edwin-acosta-virguez","El profesor Edwin sabe demasiado de su tema y disciplinas generales. Enserio muy recomendado.Pros: Sabe mucho de todo. También ayuda y escucha a sus estudiantes y es una gran persona.Cons: Siento que a veces sobre estima la capacidad que tienen los estudiantes de retener información y los sobresatura un poco.","5"
